N,Diff,prevalence,p_error
435,1,0.05,0.9999999997959351
436,1,0.0001,0.04266527150856525
436,1,0.0005,0.19591839658876875
436,1,0.001,0.35352331539014104
436,1,0.005,0.8875749200365595
436,1,0.01,0.9874989974279554
436,1,0.05,0.9999999998061383
437,1,0.0001,0.04276100498141444
437,1,0.0005,0.19632043739047433
437,1,0.001,0.35416979207475086
437,1,0.005,0.8881370454363766
437,1,0.01,0.9876240074536758
437,1,0.05,0.9999999998158314
438,1,0.0001,0.042856728880916295
438,1,0.0005,0.19672227717177915
438,1,0.001,0.35481562228267616
438,1,0.005,0.8886963602091947
438,1,0.01,0.9877477673791392
438,1,0.05,0.9999999998250398
439,1,0.0001,0.04295244320802816
439,1,0.0005,0.19712391603319324
439,1,0.001,0.3554608066603935
439,1,0.005,0.8892528784081488
439,1,0.01,0.9878702897053477
439,1,0.05,0.9999999998337878
440,1,0.0001,0.04304814796370737
440,1,0.0005,0.19752535407517657
440,1,0.001,0.3561053458537331
440,1,0.005,0.889806614016108
440,1,0.01,0.9879915868082942
440,1,0.05,0.9999999998420984
441,1,0.0001,0.043143843148911065
441,1,0.0005,0.19792659139813906
441,1,0.001,0.3567492405078794
441,1,0.005,0.8903575809460276
441,1,0.01,0.9881116709402114
441,1,0.05,0.9999999998499935
442,1,0.0001,0.043239528764596136
442,1,0.0005,0.19832762810243998
442,1,0.001,0.3573924912673715
442,1,0.005,0.8909057930412974
442,1,0.01,0.9882305542308092
442,1,0.05,0.9999999998574939
443,1,0.0001,0.04333520481171971
443,1,0.0005,0.19872846428838875
443,1,0.001,0.35803509877610407
443,1,0.005,0.8914512640760909
443,1,0.01,0.9883482486885011
443,1,0.05,0.9999999998646192
444,1,0.0001,0.04343087129123857
444,1,0.0005,0.1991291000562445
444,1,0.001,0.358677063677328
444,1,0.005,0.8919940077557104
444,1,0.01,0.9884647662016162
444,1,0.05,0.9999999998713882
445,1,0.0001,0.043526528204109405
445,1,0.0005,0.19952953550621644
445,1,0.001,0.3593183866136507
445,1,0.005,0.8925340377169318
445,1,0.01,0.9885801185395999
445,1,0.05,0.9999999998778188
446,1,0.0001,0.043622175551289
446,1,0.0005,0.1999297707384633
446,1,0.001,0.35995906822703705
446,1,0.005,0.8930713675283471
446,1,0.01,0.988694317354204
446,1,0.05,0.9999999998839278
447,1,0.0001,0.04371781333373381
447,1,0.0005,0.200329805853094
447,1,0.001,0.36059910915881
447,1,0.005,0.8936060106907054
447,1,0.01,0.9888073741806619
447,1,0.05,0.9999999998897314
448,1,0.0001,0.04381344155240052
448,1,0.0005,0.20072964095016754
448,1,0.001,0.36123851004965113
448,1,0.005,0.8941379806372519
448,1,0.01,0.9889193004388552
448,1,0.05,0.9999999998952449
449,1,0.0001,0.043909060208245254
449,1,0.0005,0.20112927612969245
449,1,0.001,0.3618772715396016
449,1,0.005,0.8946672907340657
449,1,0.01,0.9890301074344667
449,1,0.05,0.9999999999004826
450,1,0.0001,0.044004669302224464
450,1,0.0005,0.20152871149162765
450,1,0.001,0.3625153942680619
450,1,0.005,0.8951939542803953
450,1,0.01,0.9891398063601221
450,1,0.05,0.9999999999054585
451,1,0.0001,0.044100268835294165
451,1,0.0005,0.2019279471358818
451,1,0.001,0.3631528788737939
451,1,0.005,0.8957179845089934
451,1,0.01,0.9892484082965208
451,1,0.05,0.9999999999101856
452,1,0.0001,0.044195858808410704
452,1,0.0005,0.2023269831623138
452,1,0.001,0.3637897259949201
452,1,0.005,0.8962393945864484
452,1,0.01,0.9893559242135557
452,1,0.05,0.9999999999146764
453,1,0.0001,0.04429143922252987
453,1,0.0005,0.20272581967073267
453,1,0.001,0.36442593626892517
453,1,0.005,0.8967581976135162
453,1,0.01,0.98946236497142
453,1,0.05,0.9999999999189425
454,1,0.0001,0.04438701007860757
454,1,0.0005,0.2031244567608973
454,1,0.001,0.3650615103326562
454,1,0.005,0.8972744066254486
454,1,0.01,0.9895677413217059
454,1,0.05,0.9999999999229954
455,1,0.0001,0.0444825713775997
455,1,0.0005,0.20352289453251682
455,1,0.001,0.36569644882232355
455,1,0.005,0.8977880345923214
455,1,0.01,0.9896720639084888
455,1,0.05,0.9999999999268456
456,1,0.0001,0.04457812312046194
456,1,0.0005,0.20392113308525062
456,1,0.001,0.3663307523735012
456,1,0.005,0.8982990944193597
456,1,0.01,0.989775343269404
456,1,0.05,0.9999999999305034
457,1,0.0001,0.04467366530814987
457,1,0.0005,0.20431917251870801
457,1,0.001,0.36696442162112775
457,1,0.005,0.8988075989472629
457,1,0.01,0.9898775898367099
457,1,0.05,0.9999999999339781
458,1,0.0001,0.04476919794161904
458,1,0.0005,0.2047170129324486
458,1,0.001,0.36759745719950665
458,1,0.005,0.8993135609525267
458,1,0.01,0.9899788139383427
458,1,0.05,0.9999999999372793
459,1,0.0001,0.04486472102182493
459,1,0.0005,0.20511465442598242
459,1,0.001,0.36822985974230715
459,1,0.005,0.899816993147764
459,1,0.01,0.9900790257989593
459,1,0.05,0.9999999999404153
460,1,0.0001,0.044960234549722755
460,1,0.0005,0.2055120970987694
460,1,0.001,0.36886162988256477
460,1,0.005,0.9003179081820252
460,1,0.01,0.9901782355409697
460,1,0.05,0.9999999999433945
461,1,0.0001,0.04505573852626776
461,1,0.0005,0.20590934105022007
461,1,0.001,0.3694927682526823
461,1,0.005,0.900816318641115
461,1,0.01,0.9902764531855601
461,1,0.05,0.9999999999462248
462,1,0.0001,0.04515123295241519
462,1,0.0005,0.2063063863796949
462,1,0.001,0.3701232754844296
462,1,0.005,0.9013122370479095
462,1,0.01,0.9903736886537045
462,1,0.05,0.9999999999489135
463,1,0.0001,0.04524671782911993
463,1,0.0005,0.20670323318650508
463,1,0.001,0.3707531522089451
463,1,0.005,0.9018056758626699
463,1,0.01,0.9904699517671675
463,1,0.05,0.9999999999514679
464,1,0.0001,0.04534219315733701
464,1,0.0005,0.20709988156991177
464,1,0.001,0.3713823990567362
464,1,0.005,0.9022966474833566
464,1,0.01,0.9905652522494958
464,1,0.05,0.9999999999538944
465,1,0.0001,0.04543765893802121
465,1,0.0005,0.20749633162912684
465,1,0.001,0.37201101665767944
465,1,0.005,0.9027851642459398
465,1,0.01,0.9906595997270008
465,1,0.05,0.9999999999561998
466,1,0.0001,0.045533115172127436
466,1,0.0005,0.2078925834633123
466,1,0.001,0.3726390056410218
466,1,0.005,0.9032712384247101
466,1,0.01,0.9907530037297307
466,1,0.05,0.9999999999583897
467,1,0.0001,0.04562856186061026
467,1,0.0005,0.20828863717158064
467,1,0.001,0.3732663666353807
467,1,0.005,0.9037548822325865
467,1,0.01,0.9908454736924335
467,1,0.05,0.9999999999604703
468,1,0.0001,0.04572399900442414
468,1,0.0005,0.20868449285299484
468,1,0.001,0.37389310026874534
468,1,0.005,0.9042361078214236
468,1,0.01,0.9909370189555091
468,1,0.05,0.9999999999624468
469,1,0.0001,0.04581942660452376
469,1,0.0005,0.20908015060656837
469,1,0.001,0.37451920716847664
469,1,0.005,0.9047149272823165
469,1,0.01,0.9910276487659541
469,1,0.05,0.9999999999643244
470,1,0.0001,0.04591484466186324
470,1,0.0005,0.20947561053126507
470,1,0.001,0.3751446879613082
470,1,0.005,0.9051913526459049
470,1,0.01,0.9911173722782946
470,1,0.05,0.9999999999661082
471,1,0.0001,0.046010253177397153
471,1,0.0005,0.20987087272599947
471,1,0.001,0.3757695432733468
471,1,0.005,0.9056653958826754
471,1,0.01,0.9912061985555116
471,1,0.05,0.9999999999678028
472,1,0.0001,0.0461056521520794
472,1,0.0005,0.2102659372896365
472,1,0.001,0.37639377373007354
472,1,0.005,0.906137068903262
472,1,0.01,0.9912941365699565
472,1,0.05,0.9999999999694127
473,1,0.0001,0.04620104158686411
473,1,0.0005,0.21066080432099166
473,1,0.001,0.37701737995634343
473,1,0.005,0.9066063835587457
473,1,0.01,0.9913811952042569
473,1,0.05,0.999999999970942
474,1,0.0001,0.04629642148270552
474,1,0.0005,0.21105547391883117
474,1,0.001,0.3776403625763871
474,1,0.005,0.9070733516409519
474,1,0.01,0.9914673832522143
474,1,0.05,0.999999999972395
475,1,0.0001,0.046391791840557195
475,1,0.0005,0.21144994618187174
475,1,0.001,0.37826272221381063
475,1,0.005,0.9075379848827472
475,1,0.01,0.9915527094196922
475,1,0.05,0.9999999999737752
476,1,0.0001,0.046487152661373154
476,1,0.0005,0.21184422120878077
476,1,0.001,0.3788844594915969
476,1,0.005,0.9080002949583335
476,1,0.01,0.9916371823254952
476,1,0.05,0.9999999999750864
477,1,0.0001,0.04658250394610697
477,1,0.0005,0.21223829909817638
477,1,0.001,0.37950557503210525
477,1,0.005,0.9084602934835418
477,1,0.01,0.9917208105022403
477,1,0.05,0.9999999999763322
478,1,0.0001,0.04667784569571243
478,1,0.0005,0.21263217994862726
478,1,0.001,0.38012606945707317
478,1,0.005,0.9089179920161241
478,1,0.01,0.9918036023972179
478,1,0.05,0.9999999999775155
479,1,0.0001,0.04677317791114277
479,1,0.0005,0.21302586385865296
479,1,0.001,0.38074594338761614
479,1,0.005,0.9093734020560434
479,1,0.01,0.9918855663732458
479,1,0.05,0.9999999999786398
480,1,0.0001,0.04686850059335168
480,1,0.0005,0.2134193509267237
480,1,0.001,0.3813651974442285
480,1,0.005,0.9098265350457633
480,1,0.01,0.9919667107095133
480,1,0.05,0.9999999999797078
481,1,0.0001,0.04696381374329239
481,1,0.0005,0.21381264125126032
481,1,0.001,0.3819838322467842
481,1,0.005,0.9102774023705344
481,1,0.01,0.9920470436024181
481,1,0.05,0.9999999999807223
482,1,0.0001,0.047059117361918035
482,1,0.0005,0.21420573493063466
482,1,0.001,0.3826018484145375
482,1,0.005,0.9107260153586818
482,1,0.01,0.992126573166394
482,1,0.05,0.9999999999816862
483,1,0.0001,0.04715441145018184
483,1,0.0005,0.21459863206316931
483,1,0.001,0.38321924656612294
483,1,0.005,0.9111723852818884
483,1,0.01,0.99220530743473
483,1,0.05,0.9999999999826019
484,1,0.0001,0.047249696009036835
484,1,0.0005,0.21499133274713778
484,1,0.001,0.3838360273195568
484,1,0.005,0.9116165233554789
484,1,0.01,0.9922832543603827
484,1,0.05,0.9999999999834718
485,1,0.0001,0.04734497103943591
485,1,0.0005,0.21538383708076414
485,1,0.001,0.3844521912922373
485,1,0.005,0.9120584407387016
485,1,0.01,0.9923604218167789
485,1,0.05,0.9999999999842982
486,1,0.0001,0.04744023654233198
486,1,0.0005,0.21577614516222376
486,1,0.001,0.38506773910094505
486,1,0.005,0.912498148535008
486,1,0.01,0.9924368175986111
486,1,0.05,0.9999999999850833
487,1,0.0001,0.047535492518677724
487,1,0.0005,0.2161682570896427
487,1,0.001,0.3856826713618441
487,1,0.005,0.912935657792333
487,1,0.01,0.992512449422625
487,1,0.05,0.9999999999858291
488,1,0.0001,0.047630738969425934
488,1,0.0005,0.21656017296109786
488,1,0.001,0.38629698869048223
488,1,0.005,0.9133709795033713
488,1,0.01,0.9925873249283987
488,1,0.05,0.9999999999865377
489,1,0.0001,0.04772597589552896
489,1,0.0005,0.21695189287461736
489,1,0.001,0.3869106917017917
489,1,0.005,0.9138041246058545
489,1,0.01,0.9926614516791148
489,1,0.05,0.9999999999872108
490,1,0.0001,0.047821203297939374
490,1,0.0005,0.21734341692818004
490,1,0.001,0.3875237810100899
490,1,0.005,0.9142351039828251
490,1,0.01,0.9927348371623236
490,1,0.05,0.9999999999878503
491,1,0.0001,0.047916421177609636
491,1,0.0005,0.21773474521971592
491,1,0.001,0.38813625722907985
491,1,0.005,0.914663928462911
491,1,0.01,0.9928074887907004
491,1,0.05,0.9999999999884578
492,1,0.0001,0.04801162953549187
492,1,0.0005,0.21812587784710613
492,1,0.001,0.38874812097185074
492,1,0.005,0.9150906088205965
492,1,0.01,0.9928794139027933
492,1,0.05,0.9999999999890349
493,1,0.0001,0.048106828372538324
493,1,0.0005,0.21851681490818253
493,1,0.001,0.38935937285087896
493,1,0.005,0.9155151557764936
493,1,0.01,0.9929506197637654
493,1,0.05,0.9999999999895831
494,1,0.0001,0.048202017689701004
494,1,0.0005,0.21890755650072846
494,1,0.001,0.38997001347802807
494,1,0.005,0.915937579997611
494,1,0.01,0.9930211135661278
494,1,0.05,0.9999999999901039
495,1,0.0001,0.04829719748793204
495,1,0.0005,0.21929810272247807
495,1,0.001,0.39058004346455
495,1,0.005,0.916357892097623
495,1,0.01,0.9930909024304665
495,1,0.05,0.9999999999905987
496,1,0.0001,0.04839236776818323
496,1,0.0005,0.21968845367111678
496,1,0.001,0.3911894634210855
496,1,0.005,0.9167761026371349
496,1,0.01,0.9931599934061618
496,1,0.05,0.9999999999910688
497,1,0.0001,0.048487528531406476
497,1,0.0005,0.22007860944428126
497,1,0.001,0.3917982739576644
497,1,0.005,0.9171922221239492
497,1,0.01,0.9932283934721002
497,1,0.05,0.9999999999915153
498,1,0.0001,0.04858267977855335
498,1,0.0005,0.22046857013955912
498,1,0.001,0.3924064756837067
498,1,0.005,0.9176062610133294
498,1,0.01,0.9932961095373792
498,1,0.05,0.9999999999919397
499,1,0.0001,0.048677821510575425
499,1,0.0005,0.22085833585448933
499,1,0.001,0.39301406920802295
499,1,0.005,0.9180182297082629
499,1,0.01,0.9933631484420055
499,1,0.05,0.9999999999923427
500,1,0.0001,0.048772953728424384
500,1,0.0005,0.22124790668656213
500,1,0.001,0.39362105513881496
500,1,0.005,0.9184281385597215
500,1,0.01,0.9934295169575854
500,1,0.05,0.9999999999927255
10,2,0.0001,4.4976006297048343e-07
10,2,0.0005,1.1220039343506905e-05
10,2,0.001,4.4760628993056883e-05
10,2,0.005,0.0010953906163501115
10,2,0.01,0.004266200242831419
10,2,0.05,0.0861383558993164
11,2,0.0001,5.496700989926495e-07
11,2,0.0005,1.370881181728123e-05
11,2,0.001,5.4670988154259526e-05
11,2,0.005,0.0013343630109394766
11,2,0.01,0.005179717490315094
11,2,0.05,0.1018945911424316
12,2,0.0001,6.59560148497107e-07
12,2,0.0005,1.6445092713590626e-05
12,2,0.001,6.556148183656241e-05
12,2,0.005,0.0015959182968176
12,2,0.01,0.006174537772824729
12,2,0.05,0.11835985697148699
13,2,0.0001,7.794282144146791e-07
13,2,0.0005,1.9428633901807935e-05
13,2,0.001,7.743013986061253e-05
13,2,0.005,0.0018798246707616428
13,2,0.01,0.00724894367793516
13,2,0.05,0.13542385973978077
14,2,0.0001,9.092723002313008e-07
14,2,0.0005,2.2659187437490402e-05
14,2,0.001,9.027499500702252e-05
14,2,0.005,0.00218585208300881
14,2,0.01,0.008401244011166153
14,2,0.05,0.15298556258881646
15,2,0.0001,1.0490904094329068e-06
15,2,0.0005,2.6136505562490697e-05
15,2,0.001,0.0001040940830130399
15,2,0.005,0.0025137722255167416
15,2,0.01,0.009629773443364686
15,2,0.05,0.17095253550359912
16,2,0.0001,1.1988805458384988e-06
16,2,0.0005,2.9860340704623844e-05
16,2,0.001,0.00011888544256799527
16,2,0.005,0.00286335852029751
16,2,0.01,0.010932892162518248
16,2,0.05,0.18924034722043137
17,2,0.0001,1.3586407137111678e-06
17,2,0.0005,3.383044547744518e-05
17,2,0.001,0.0001346471153097495
17,2,0.005,0.0032343861078248937
17,2,0.01,0.012308985529944305
17,2,0.05,0.20777199642682165
18,2,0.0001,1.5283689176470716e-06
18,2,0.0005,3.80465726804724e-05
18,2,0.001,0.00015137714582058592
18,2,0.005,0.003626631835513927
18,2,0.01,0.013756463740805525
18,2,0.05,0.22647737984452143
19,2,0.0001,1.7080631623533904e-06
19,2,0.0005,4.2508475298630444e-05
19,2,0.001,0.00016907358162332464
19,2,0.005,0.004039874246273389
19,2,0.01,0.015273761488896587
19,2,0.05,0.2452927949293845
20,2,0.0001,1.8977214528703712e-06
20,2,0.0005,4.721590650247354e-05
20,2,0.001,0.0001877344731773256
20,2,0.005,0.00447389356712935
20,2,0.01,0.016859337635651728
20,2,0.05,0.2641604750561498
21,2,0.0001,2.0973417946823503e-06
21,2,0.0005,5.216861964807418e-05
21,2,0.001,0.00020735787387460292
21,2,0.005,0.0049284716979206555
21,2,0.01,0.01851167488332295
21,2,0.05,0.28302815518291524
22,2,0.0001,2.3069221934957085e-06
22,2,0.0005,5.736636827657904e-05
22,2,0.001,0.00022794184003605
22,2,0.005,0.005403392200064805
22,2,0.01,0.02022927945227715
22,2,0.05,0.3018486661093637
23,2,0.0001,2.526460655127849e-06
23,2,0.0005,6.280890611420897e-05
23,2,0.001,0.00024948443090722083
23,2,0.005,0.005898440285395101
23,2,0.01,0.0220106807623639
23,2,0.05,0.32057955555521
24,2,0.0001,2.755955186062309e-06
24,2,0.0005,6.849598707248106e-05
24,2,0.001,0.0002719837086548882
24,2,0.005,0.006413402805067081
24,2,0.01,0.023854431118303654
24,2,0.05,0.33918273439119817
25,2,0.0001,2.9954037928936472e-06
25,2,0.0005,7.442736524754245e-05
25,2,0.001,0.0002954377383626028
25,2,0.005,0.006948068238535221
25,2,0.01,0.025759105399048465
25,2,0.05,0.35762414645469964
26,2,0.0001,3.2448044823274458e-06
26,2,0.0005,8.060279492050348e-05
26,2,0.001,0.0003198445880272516
26,2,0.005,0.0075022266825984785
26,2,0.01,0.02772330075106655
26,2,0.05,0.3758734604758731
27,2,0.0001,3.50415526173542e-06
27,2,0.0005,8.702203055688251e-05
27,2,0.001,0.0003452023285547279
27,2,0.005,0.00807566984051522
27,2,0.01,0.029745636285504307
27,2,0.05,0.3939037827287919
28,2,0.0001,3.7734541386003073e-06
28,2,0.0005,9.368482680682799e-05
28,2,0.001,0.0003715090337566007
28,2,0.005,0.008668191011185655
28,2,0.01,0.03182475277917818
28,2,0.05,0.4116913891052294
29,2,0.0001,4.052699120515868e-06
29,2,0.0005,0.00010059093850511847
29,2,0.001,0.00039876278034578494
29,2,0.005,0.00927958507840343
29,2,0.01,0.033959312379350126
29,2,0.05,0.4292154753872015
30,2,0.0001,4.341888215853018e-06
30,2,0.0005,0.00010774012067049643
30,2,0.001,0.00042696164793265545
30,2,0.005,0.009909648500173729
30,2,0.01,0.03614799831224069
30,2,0.05,0.44645792456821287
31,2,0.0001,4.641019432760629e-06
31,2,0.0005,0.00011513212850600141
31,2,0.001,0.00045610371902171654
31,2,0.005,0.010558179298099435
31,2,0.01,0.03838951459523543
31,2,0.05,0.4634030901426551
32,2,0.0001,4.950090779942684e-06
32,2,0.0005,0.00012276671739863687
32,2,0.001,0.0004861870790068279
32,2,0.005,0.01122497704683334
32,2,0.01,0.04068258575273909
32,2,0.05,0.4800375943482329
33,2,0.0001,5.269100266547255e-06
33,2,0.0005,0.00013064364291937025
33,2,0.001,0.0005172098161683181
33,2,0.005,0.01190984286359742
33,2,0.01,0.043025956535633236
33,2,0.05,0.49635014040789605
34,2,0.0001,5.598045901722415e-06
34,2,0.0005,0.00013876266082279987
34,2,0.001,0.0005491700216683215
34,2,0.005,0.01261257939776772
34,2,0.01,0.045418391644294065
34,2,0.05,0.5123313378757224
35,2,0.0001,5.936925695060324e-06
35,2,0.0005,0.000147123527047488
35,2,0.001,0.00058206578954767
35,2,0.005,0.013332990820524748
35,2,0.01,0.04785867545512823
35,2,0.05,0.5279735402457464
36,2,0.0001,6.28573765637519e-06
36,2,0.0005,0.00015572599771529472
36,2,0.001,0.0006158952167211185
36,2,0.005,0.014070882814569141
36,2,0.01,0.050345611750581276
36,2,0.05,0.5432706940340786
37,2,0.0001,6.644479796036329e-06
37,2,0.0005,0.000164569829131489
37,2,0.001,0.0006506564029744588
37,2,0.005,0.014826062563902731
37,2,0.01,0.05287802345257975
37,2,0.05,0.5582181985929633
38,2,0.0001,7.013150124413059e-06
38,2,0.0005,0.0001736547777848596
38,2,0.001,0.0006863474509600787
38,2,0.005,0.015598338743672557
38,2,0.01,0.055454752359363146
38,2,0.05,0.5728127759608739
39,2,0.0001,7.391746652318787e-06
39,2,0.0005,0.0001829806003470491
39,2,0.001,0.0007229664661932977
39,2,0.005,0.016387521510080605
39,2,0.01,0.05807465888566565
39,2,0.05,0.5870523500955135
40,2,0.0001,7.780267390677942e-06
40,2,0.0005,0.00019254705367299785
40,2,0.001,0.0007605115570485932
40,2,0.005,0.017193422490355936
40,2,0.01,0.060736621806206204
40,2,0.05,0.6009359348767851
41,2,0.0001,8.178710351081087e-06
41,2,0.0005,0.00020235389480049992
41,2,0.001,0.0007989808347557137
41,2,0.005,0.018015854772790774
41,2,0.01,0.06343953800244728
41,2,0.05,0.6144635303046906
42,2,0.0001,8.587073545007762e-06
42,2,0.0005,0.00021240088095009213
42,2,0.001,0.0008383724133959047
42,2,0.005,0.018854632896838974
42,2,0.01,0.06618232221258302
42,2,0.05,0.6276360263526137
43,2,0.0001,9.00535498449262e-06
43,2,0.0005,0.00022268776952505398
43,2,0.001,0.0008786844098979119
43,2,0.005,0.019709572843277456
43,2,0.01,0.06896390678471576
43,2,0.05,0.6404551139699828
44,2,0.0001,9.433552681903379e-06
44,2,0.0005,0.00023321431811118565
44,2,0.001,0.0009199149440345389
44,2,0.005,0.02058049202442902
44,2,0.01,0.07178324143318449
44,2,0.05,0.6529232027597334
45,2,0.0001,9.871664649718781e-06
45,2,0.0005,0.00024398028447680797
45,2,0.001,0.0009620621384185402
45,2,0.005,0.021467209274448118
45,2,0.01,0.07463929299800554
45,2,0.05,0.6650433448855839
46,2,0.0001,1.0319688900750634e-05
46,2,0.0005,0.0002549854265725404
46,2,0.001,0.0010051241184987347
46,2,0.005,0.022369544839666355
46,2,0.01,0.07753104520738674
46,2,0.05,0.6768191647919501
47,2,0.0001,1.0777623448143814e-05
47,2,0.0005,0.000266229502531079
47,2,0.001,0.0010490990125566757
47,2,0.005,0.023287320369000497
47,2,0.01,0.08045749844328054
47,2,0.05,0.6882547943454658
48,2,0.0001,1.1245466305598306e-05
48,2,0.0005,0.0002777122706673074
