N,Diff,prevalence,p_error
455,4,0.005,0.08035880780170246
455,4,0.01,0.4778810584416422
455,4,0.05,0.9999988216273645
456,4,0.0001,1.5480084991637e-09
456,4,0.0005,4.164193107114578e-06
456,4,0.001,0.00011058473029135207
456,4,0.005,0.08093312534505226
456,4,0.01,0.4797758673074406
456,4,0.05,0.9999988710912983
457,4,0.0001,1.565002127890125e-09
457,4,0.0005,4.208512517700491e-06
457,4,0.001,0.00011171587906921854
457,4,0.005,0.08150962834454023
457,4,0.01,0.48166832862243203
457,4,0.05,0.9999989184978825
458,4,0.0001,1.5821441934349423e-09
458,4,0.0005,4.253200914239308e-06
458,4,0.001,0.00011285587477893877
458,4,0.005,0.08208831391057181
458,4,0.01,0.48355840869471
458,4,0.05,0.9999989639318086
459,4,0.0001,1.5994355839765717e-09
459,4,0.0005,4.2982605000796426e-06
459,4,0.001,0.00011400476446399299
459,4,0.005,0.08266917910725946
459,4,0.01,0.48544607412724683
459,4,0.05,0.9999990074743226
460,4,0.0001,1.616877187693433e-09
460,4,0.0005,4.343693486230649e-06
460,4,0.001,0.00011516259528832062
460,4,0.005,0.08325222095265117
460,4,0.01,0.48733129181779555
460,4,0.05,0.9999990492033625
461,4,0.0001,1.634470003786248e-09
461,4,0.0005,4.3895020916950855e-06
461,4,0.001,0.00011632941453620926
461,4,0.005,0.08383743641895769
461,4,0.01,0.48921402895875066
461,4,0.05,0.9999990891936923
462,4,0.0001,1.6522150314557393e-09
462,4,0.0005,4.435688542914207e-06
462,4,0.001,0.0001175052696118506
462,4,0.005,0.08442482243278149
462,4,0.01,0.4910942530370008
462,4,0.05,0.9999991275170292
463,4,0.0001,1.6701133809249313e-09
463,4,0.0005,4.482255074322872e-06
463,4,0.001,0.00011869020803967345
463,4,0.005,0.08501437587534644
463,4,0.01,0.49297193183374843
463,4,0.05,0.999999164242166
464,4,0.0001,1.6881657183276388e-09
464,4,0.0005,4.529203928127501e-06
464,4,0.001,0.00011988427746345565
464,4,0.005,0.08560609358272753
464,4,0.01,0.49484703342430414
464,4,0.05,0.9999991994350883
465,4,0.0001,1.706373264909189e-09
465,4,0.0005,4.576537354306076e-06
465,4,0.001,0.00012108752564710112
465,4,0.005,0.08619997234608356
465,4,0.01,0.4967195261778652
465,4,0.05,0.9999992331590887
466,4,0.0001,1.7247370198703038e-09
466,4,0.0005,4.62425761060814e-06
466,4,0.001,0.00012230000047352974
466,4,0.005,0.08679600891188766
466,4,0.01,0.4985893787572603
466,4,0.05,0.9999992654748743
467,4,0.0001,1.7432578713894031e-09
467,4,0.0005,4.672366962554797e-06
467,4,0.001,0.00012352174994512133
467,4,0.005,0.08739419998216136
467,4,0.01,0.5004565601186857
467,4,0.05,0.9999992964406714
468,4,0.0001,1.7619369296895115e-09
468,4,0.0005,4.720867683549734e-06
468,4,0.001,0.00012475282218316064
468,4,0.005,0.08799454221470726
468,4,0.01,0.5023210395114018
468,4,0.05,0.9999993261123257
469,4,0.0001,1.7807750829490487e-09
469,4,0.0005,4.769762054768201e-06
469,4,0.001,0.0001259932654279483
469,4,0.005,0.08859703222334336
469,4,0.01,0.5041827864774215
469,4,0.05,0.9999993545433977
470,4,0.0001,1.7997733303687369e-09
470,4,0.0005,4.819052365379051e-06
470,4,0.001,0.00012724312803846782
470,4,0.005,0.08920166657813955
470,4,0.01,0.5060417708511693
470,4,0.05,0.9999993817852563
471,4,0.0001,1.8189327821716006e-09
471,4,0.0005,4.868740911989633e-06
471,4,0.001,0.00012850245849249653
471,4,0.005,0.08980844180565128
471,4,0.01,0.5078979627591209
471,4,0.05,0.9999994078871657
472,4,0.0001,1.838254437558362e-09
472,4,0.0005,4.9188299993119244e-06
472,4,0.001,0.00012977130538582848
472,4,0.005,0.09041735438915688
472,4,0.01,0.5097513326194165
472,4,0.05,0.999999432896372
473,4,0.0001,1.857739184707441e-09
473,4,0.0005,4.969321939940485e-06
473,4,0.001,0.00013104971743260752
473,4,0.005,0.09102840076889551
473,4,0.01,0.5116018511414661
473,4,0.05,0.9999994568581844
474,4,0.0001,1.8773882448641643e-09
474,4,0.0005,5.020219054241437e-06
474,4,0.001,0.00013233774346510518
474,4,0.005,0.09164157734230316
474,4,0.01,0.5134494893255178
474,4,0.05,0.999999479816053
475,4,0.0001,1.897202506206952e-09
475,4,0.0005,5.07152367024144e-06
475,4,0.001,0.0001336354324333877
475,4,0.005,0.09225688046425307
475,4,0.01,0.5152942184622157
475,4,0.05,0.9999995018116449
476,4,0.0001,1.9171830789588284e-09
476,4,0.0005,5.123238124071783e-06
476,4,0.001,0.00013494283340498292
476,4,0.005,0.092874306447292
476,4,0.01,0.5171360101321348
476,4,0.05,0.9999995228849163
477,4,0.0001,1.937330962320516e-09
477,4,0.0005,5.175364759635315e-06
477,4,0.001,0.0001362599955653243
477,4,0.005,0.09349385156188306
477,4,0.01,0.5189748362052979
477,4,0.05,0.9999995430741819
478,4,0.0001,1.9576471554927366e-09
478,4,0.0005,5.227905928717469e-06
478,4,0.001,0.00013758696821664085
478,4,0.005,0.09411551203664337
478,4,0.01,0.5208106688406672
478,4,0.05,0.9999995624161813
479,4,0.0001,1.978132768698515e-09
479,4,0.0005,5.28086399087524e-06
479,4,0.001,0.00013892380077873412
479,4,0.005,0.09473928405858612
479,4,0.01,0.5226434804856244
479,4,0.05,0.999999580946143
480,4,0.0001,1.998788912160876e-09
480,4,0.0005,5.334241313659227e-06
480,4,0.001,0.00014027054278809015
480,4,0.005,0.09536516377336046
480,4,0.01,0.5244732438754238
480,4,0.05,0.9999995986978465
481,4,0.0001,2.019616474058239e-09
481,4,0.0005,5.388040272502614e-06
481,4,0.001,0.00014162724389799042
481,4,0.005,0.09599314728549568
481,4,0.01,0.5262999320326354
481,4,0.05,0.9999996157036801
482,4,0.0001,2.0406165646136287e-09
482,4,0.0005,5.442263250499124e-06
482,4,0.001,0.00014299395387840086
482,4,0.005,0.09662323065864098
482,4,0.01,0.5281235182665618
482,4,0.05,0.9999996319946982
483,4,0.0001,2.06179029405007e-09
483,4,0.0005,5.496912638958129e-06
483,4,0.001,0.00014437072261541672
483,4,0.005,0.09725540991581016
483,4,0.01,0.5299439761726392
483,4,0.05,0.9999996476006756
484,4,0.0001,2.0831386615682845e-09
484,4,0.0005,5.551990836960563e-06
484,4,0.001,0.0001457576001117067
484,4,0.005,0.09788968103962326
484,4,0.01,0.5317612796318232
484,4,0.05,0.9999996625501594
485,4,0.0001,2.1046627773912974e-09
485,4,0.0005,5.607500251247899e-06
485,4,0.001,0.00014715463648562466
485,4,0.005,0.0985260399725526
485,4,0.01,0.533575402809953
485,4,0.05,0.999999676870519
486,4,0.0001,2.1263638627644355e-09
486,4,0.0005,5.66344329677726e-06
486,4,0.001,0.00014856188197154285
486,4,0.005,0.09916448261716437
486,4,0.01,0.5353863201571025
486,4,0.05,0.9999996905879945
487,4,0.0001,2.148242694843816e-09
487,4,0.0005,5.71982239627733e-06
487,4,0.001,0.0001499793869194077
487,4,0.005,0.09980500483636545
487,4,0.01,0.5371940064069113
487,4,0.05,0.9999997037277423
488,4,0.0001,2.1703006058970686e-09
488,4,0.0005,5.776639980470399e-06
488,4,0.001,0.0001514072017944068
488,4,0.005,0.10044760245364759
488,4,0.01,0.5389984365758973
488,4,0.05,0.9999997163138796
489,4,0.0001,2.192538484102613e-09
489,4,0.0005,5.83389848785032e-06
489,4,0.001,0.000152845377177524
489,4,0.005,0.10109227125333209
489,4,0.01,0.5407995859627575
489,4,0.05,0.9999997283695269
490,4,0.0001,2.2149576617280786e-09
490,4,0.0005,5.89160036501557e-06
490,4,0.001,0.00015429396376420712
490,4,0.005,0.10173900698081806
490,4,0.01,0.5425974301476509
490,4,0.05,0.9999997399168483
491,4,0.0001,2.2375590269518852e-09
491,4,0.0005,5.949748066336191e-06
491,4,0.001,0.00015575301236503414
491,4,0.005,0.10238780534282588
491,4,0.01,0.5443919449914605
491,4,0.05,0.9999997509770914
492,4,0.0001,2.2603436899970575e-09
492,4,0.0005,6.008344054175829e-06
492,4,0.001,0.0001572225739054911
492,4,0.005,0.10303866200764511
492,4,0.01,0.5461831066350487
492,4,0.05,0.9999997615706241
493,4,0.0001,2.2833128721089224e-09
493,4,0.0005,6.067390798891736e-06
493,4,0.001,0.000158702699425195
493,4,0.005,0.1036915726053822
493,4,0.01,0.5479708914984887
493,4,0.05,0.9999997717169706
494,4,0.0001,2.3064676835105047e-09
494,4,0.0005,6.126890778723748e-06
494,4,0.001,0.00016019344007822678
494,4,0.005,0.10434653272820604
494,4,0.01,0.5497552762802872
494,4,0.05,0.9999997814348468
495,4,0.0001,2.3298091234025264e-09
495,4,0.0005,6.1868464797942835e-06
495,4,0.001,0.00016169484713268734
495,4,0.005,0.10500353793059725
495,4,0.01,0.551536237956586
495,4,0.05,0.9999997907421924
496,4,0.0001,2.3533383020080123e-09
496,4,0.0005,6.247260396219367e-06
496,4,0.001,0.00016320697197080847
496,4,0.005,0.1056625837295948
496,4,0.01,0.5533137537803543
496,4,0.05,0.9999997996562029
497,4,0.0001,2.377056551594592e-09
497,4,0.0005,6.308135030219653e-06
497,4,0.001,0.00016472986608817575
497,4,0.005,0.10632366560504436
497,4,0.01,0.5550878012805633
497,4,0.05,0.9999998081933611
498,4,0.0001,2.4009647603406847e-09
498,4,0.0005,6.369472891787353e-06
498,4,0.001,0.0001662635810941726
498,4,0.005,0.10698677899984754
498,4,0.01,0.5568583582613508
498,4,0.05,0.9999998163694649
499,4,0.0001,2.425064149491618e-09
499,4,0.0005,6.431276498908289e-06
499,4,0.001,0.00016780816871153625
499,4,0.005,0.10765191932020968
499,4,0.01,0.5586254028011655
499,4,0.05,0.9999998241996567
500,4,0.0001,2.4493558292704165e-09
500,4,0.0005,6.493548377672909e-06
500,4,0.001,0.00016936368077569153
500,4,0.005,0.10831908193588924
500,4,0.01,0.5603889132518991
500,4,0.05,0.9999998316984495
10,5,0.0001,0.0
10,5,0.0005,0.0
10,5,0.001,2.220446049250313e-16
10,5,0.005,3.2254199311410048e-12
10,5,0.01,2.0289392388406213e-10
10,5,0.05,2.7545826172259424e-06
11,5,0.0001,0.0
11,5,0.0005,0.0
11,5,0.001,4.440892098500626e-16
11,5,0.005,7.065459328714496e-12
11,5,0.01,4.42543446332877e-10
11,5,0.05,5.8013450585647774e-06
12,5,0.0001,0.0
12,5,0.0005,0.0
12,5,0.001,8.881784197001252e-16
12,5,0.005,1.4070300480284459e-11
12,5,0.01,8.775072890543356e-10
12,5,0.05,1.1107789644082544e-05
13,5,0.0001,0.0
13,5,0.0005,0.0
13,5,0.001,1.6653345369377348e-15
13,5,0.005,2.6018631693602856e-11
13,5,0.01,1.6157030158225894e-09
13,5,0.05,1.974971368323697e-05
14,5,0.0001,0.0
14,5,0.0005,0.0
14,5,0.001,2.9976021664879227e-15
14,5,0.005,4.533751152280274e-11
14,5,0.01,2.803275389595683e-09
14,5,0.05,3.3090683918657327e-05
15,5,0.0001,0.0
15,5,0.0005,1.1102230246251565e-16
15,5,0.001,4.9960036108132044e-15
15,5,0.005,7.523892620042716e-11
15,5,0.01,4.632137007298809e-09
15,5,0.05,5.280567326659824e-05
16,5,0.0001,0.0
16,5,0.0005,1.1102230246251565e-16
16,5,0.001,7.993605777301127e-15
16,5,0.005,1.198667831658895e-10
16,5,0.01,7.347996322515371e-09
16,5,0.05,8.08995330874307e-05
17,5,0.0001,0.0
17,5,0.0005,2.220446049250313e-16
17,5,0.001,1.2212453270876722e-14
17,5,0.005,1.8445556193569246e-10
17,5,0.01,1.1258833865213091e-08
17,5,0.05,0.00011972013938532644
18,5,0.0001,0.0
18,5,0.0005,3.3306690738754696e-16
18,5,0.001,1.8318679906315083e-14
18,5,0.005,2.7549873493626365e-10
18,5,0.01,1.67437834708295e-08
18,5,0.05,0.0001719662053611959
19,5,0.0001,0.0
19,5,0.0005,4.440892098500626e-16
19,5,0.001,2.6867397195928788e-14
19,5,0.005,4.0092817954473503e-10
19,5,0.01,2.4262383546691524e-08
19,5,0.05,0.0002406898767601806
20,5,0.0001,0.0
20,5,0.0005,5.551115123125783e-16
20,5,0.001,3.83026943495679e-14
20,5,0.005,5.703026939585243e-10
20,5,0.01,3.436415985103025e-08
20,5,0.05,0.00032929432452832863
21,5,0.0001,0.0
21,5,0.0005,8.881784197001252e-16
21,5,0.001,5.362377208939506e-14
21,5,0.005,7.950062830275328e-10
21,5,0.01,4.769850459052094e-08
21,5,0.05,0.000441526625034494
22,5,0.0001,0.0
22,5,0.0005,1.1102230246251565e-15
22,5,0.001,7.360778653264788e-14
22,5,0.005,1.088455103825936e-09
22,5,0.01,6.502481875170218e-08
22,5,0.05,0.0005814662747281041
23,5,0.0001,0.0
23,5,0.0005,1.5543122344752192e-15
23,5,0.001,9.947598300641403e-14
23,5,0.005,1.4663136260750775e-09
23,5,0.01,8.722288480367268e-08
23,5,0.05,0.0007535097264103063
24,5,0.0001,0.0
24,5,0.0005,2.1094237467877974e-15
24,5,0.001,1.325606291402437e-13
24,5,0.005,1.9467187861721413e-09
24,5,0.01,1.1530343835275403e-07
24,5,0.05,0.0009623513608134626
25,5,0.0001,0.0
25,5,0.0005,2.7755575615628914e-15
25,5,0.001,1.7419399256368706e-13
25,5,0.005,2.5505121348246007e-09
25,5,0.01,1.5041890955025394e-07
25,5,0.05,0.0012129613220972502
26,5,0.0001,0.0
26,5,0.0005,3.552713678800501e-15
26,5,0.001,2.262634524186069e-13
26,5,0.005,3.3014802003350496e-09
26,5,0.01,1.9387430516548676e-07
26,5,0.05,0.0015105606511217617
27,5,0.0001,0.0
27,5,0.0005,4.551914400963142e-15
27,5,0.001,2.907674101493285e-13
27,5,0.005,4.226601291179577e-09
27,5,0.01,2.471382043456316e-07
27,5,0.05,0.0018605941476409482
28,5,0.0001,0.0
28,5,0.0005,5.88418203051333e-15
28,5,0.001,3.6970426720017713e-13
28,5,0.005,5.35630040321422e-09
28,5,0.01,3.1185384186116494e-07
28,5,0.05,0.0022687013833554426
29,5,0.0001,0.0
29,5,0.0005,7.327471962526033e-15
29,5,0.001,4.657385588302532e-13
29,5,0.005,6.724709677996543e-09
29,5,0.01,3.8985025363480474e-07
29,5,0.05,0.0027406862733556636
30,5,0.0001,0.0
30,5,0.0005,9.2148511043888e-15
30,5,0.001,5.816458426011195e-13
30,5,0.005,8.36993685471299e-09
30,5,0.01,4.831534612392829e-07
30,5,0.05,0.0032824855950017717
31,5,0.0001,0.0
31,5,0.0005,1.1435297153639112e-14
31,5,0.001,7.206457652841891e-13
31,5,0.005,1.0334338051976033e-08
31,5,0.01,5.9399767193824e-07
31,5,0.05,0.003900136821678335
32,5,0.0001,0.0
32,5,0.0005,1.3988810110276972e-14
32,5,0.001,8.861800182558e-13
32,5,0.005,1.2664797877093292e-08
32,5,0.01,7.24836472842938e-07
32,5,0.05,0.004599745614971673
33,5,0.0001,0.0
33,5,0.0005,1.709743457922741e-14
33,5,0.001,1.0822454044046026e-12
33,5,0.005,1.5413014198273345e-08
33,5,0.01,8.783539993117984e-07
33,5,0.05,0.005387453293346223
34,5,0.0001,0.0
34,5,0.0005,2.0761170560490427e-14
34,5,0.001,1.3129497489217101e-12
34,5,0.005,1.8635788689991273e-08
34,5,0.01,1.0574760560544405e-06
34,5,0.05,0.006269404568954973
35,5,0.0001,0.0
35,5,0.0005,2.5091040356528538e-14
35,5,0.001,1.5832890554179357e-12
35,5,0.005,2.2395321708224003e-08
35,5,0.01,1.2653811742868726e-06
35,5,0.05,0.0072517158173054375
36,5,0.0001,0.0
36,5,0.0005,3.008704396734174e-14
36,5,0.001,1.898370349806555e-12
36,5,0.005,2.6759512938845376e-08
36,5,0.01,1.5055115859530233e-06
36,5,0.05,0.00834044411756052
37,5,0.0001,0.0
37,5,0.0005,3.5860203695392556e-14
37,5,0.001,2.2638557695131567e-12
37,5,0.005,3.180226559873489e-08
37,5,0.01,1.7815840978041564e-06
37,5,0.05,0.00954155727461603
38,5,0.0001,0.0
38,5,0.0005,4.2521541843143495e-14
38,5,0.001,2.6859625634756412e-12
38,5,0.005,3.760379485573395e-08
38,5,0.01,2.0976008513473587e-06
38,5,0.05,0.010860905008069355
39,5,0.0001,0.0
39,5,0.0005,5.029310301551959e-14
39,5,0.001,3.1715741144466847e-12
39,5,0.005,4.425094102256111e-08
39,5,0.01,2.457859950344421e-06
39,5,0.05,0.012304191467998438
40,5,0.0001,0.0
40,5,0.0005,5.906386491005833e-14
40,5,0.001,3.728128916691276e-12
40,5,0.005,5.183748530424026e-08
40,5,0.01,2.8669659448699036e-06
40,5,0.05,0.013876949213303624
41,5,0.0001,0.0
41,5,0.0005,6.916689443414725e-14
41,5,0.001,4.363509553684253e-12
41,5,0.005,6.046446998642097e-08
41,5,0.01,3.3298401557191326e-06
41,5,0.05,0.015584514765349167
42,5,0.0001,0.0
42,5,0.0005,8.071321389024888e-14
42,5,0.001,5.086375765017692e-12
42,5,0.005,7.024052106618939e-08
42,5,0.01,3.851730828507982e-06
42,5,0.05,0.017432005827909602
43,5,0.0001,0.0
43,5,0.0005,9.381384558082573e-14
43,5,0.001,5.906164446400908e-12
43,5,0.005,8.128217443559294e-08
43,5,0.01,4.438223103475636e-06
43,5,0.05,0.019424300244022086
44,5,0.0001,0.0
44,5,0.0005,1.084687895058778e-13
44,5,0.001,6.8327565827530634e-12
44,5,0.005,9.371420439663325e-08
44,5,0.01,5.095248791553431e-06
44,5,0.05,0.021566016741342953
45,5,0.0001,0.0
45,5,0.0005,1.2512213487525514e-13
45,5,0.001,7.87725440432041e-12
45,5,0.005,1.0766995506283905e-07
45,5,0.01,5.82909594459835e-06
45,5,0.05,0.023861497500010098
46,5,0.0001,0.0
46,5,0.0005,1.438849039914203e-13
46,5,0.001,9.051093208256589e-12
46,5,0.005,1.2329167331515123e-07
46,5,0.01,6.6464182113534775e-06
46,5,0.05,0.026314792560835465
47,5,0.0001,0.0
47,5,0.0005,1.6486811915683575e-13
47,5,0.001,1.03667074924374e-11
47,5,0.005,1.407308451994993e-07
47,5,0.01,7.554243968255214e-06
47,5,0.05,0.028929646076885862
48,5,0.0001,0.0
48,5,0.0005,1.8829382497642655e-13
48,5,0.001,1.1837530955460807e-11
48,5,0.005,1.6014853276846708e-07
48,5,0.01,8.559985217315713e-06
48,5,0.05,0.03170948439811572
49,5,0.0001,0.0
49,5,0.0005,2.1449508835758024e-13
49,5,0.001,1.3477774452042013e-11
49,5,0.005,1.817157130323821e-07
49,5,0.01,9.671446244308157e-06
49,5,0.05,0.03465740596667566
50,5,0.0001,0.0
50,5,0.0005,2.4369395390522186e-13
50,5,0.001,1.530253701531592e-11
50,5,0.005,2.0561361935289568e-07
50,5,0.01,1.0896832026596748e-05
50,5,0.05,0.03777617298977731
51,5,0.0001,0.0
51,5,0.0005,2.760014439218139e-13
51,5,0.001,1.7328027901442056e-11
51,5,0.005,2.320340823924738e-07
51,5,0.01,1.2244756387058686e-05
51,5,0.05,0.041068204847495626
52,5,0.0001,0.0
52,5,0.0005,3.1186164761720647e-13
52,5,0.001,1.957145556730211e-11
52,5,0.005,2.611798736174009e-07
52,5,0.01,1.3724249886104545e-05
52,5,0.05,0.044535573184592336
53,5,0.0001,0.0
53,5,0.0005,3.516076318987871e-13
53,5,0.001,2.2051027670499934e-11
53,5,0.005,2.9326504891180605e-07
53,5,0.01,1.5344767446467955e-05
53,5,0.05,0.04817999862826439
54,5,0.0001,0.0
54,5,0.0005,3.9535041906901824e-13
54,5,0.001,2.4786062091664007e-11
54,5,0.005,3.285152930798674e-07
54,5,0.01,1.7116195704547366e-05
54,5,0.05,0.052002849067615986
55,5,0.0001,0.0
55,5,0.0005,4.4353409833775004e-13
55,5,0.001,2.779732000135482e-11
55,5,0.005,3.6716826490312826e-07
55,5,0.01,1.9048860085746355e-05
55,5,0.05,0.05600513942554952
56,5,0.0001,0.0
56,5,0.0005,4.966027589148325e-13
56,5,0.001,3.11063397262501e-11
56,5,0.005,4.094739425308802e-07
56,5,0.01,2.1153531596818098e-05
56,5,0.05,0.06018753284959022
57,5,0.0001,0.0
57,5,0.0005,5.547784454051907e-13
57,5,0.001,3.4736102882959585e-11
57,5,0.005,4.5569496920361274e-07
57,5,0.01,2.3441433333659667e-05
57,5,0.05,0.06455034324486375
58,5,0.0001,0.0
58,5,0.0005,6.185052470186747e-13
58,5,0.001,3.871092335572257e-11
58,5,0.005,5.061069985323741e-07
58,5,0.01,2.5924246699227105e-05
58,5,0.05,0.06909353906994198
59,5,0.0001,0.0
59,5,0.0005,6.882272529651345e-13
59,5,0.001,4.3056447296407896e-11
59,5,0.005,5.609990402222209e-07
59,5,0.01,2.8614117330238997e-05
59,5,0.05,0.07381674831450458
60,5,0.0001,0.0
60,5,0.0005,7.643885524544203e-13
60,5,0.001,4.779954210221149e-11
60,5,0.005,6.206738052405569e-07
60,5,0.01,3.152366072955992e-05
60,5,0.05,0.07871926457668454
61,5,0.0001,0.0
61,5,0.0005,8.473222123939195e-13
61,5,0.001,5.2968629482563756e-11
61,5,0.005,6.854480502083149e-07
61,5,0.01,3.466596760082208e-05
61,5,0.05,0.08380005415748959
62,5,0.0001,1.1102230246251565e-16
62,5,0.0005,9.378053889008697e-13
62,5,0.001,5.859357443682711e-11
62,5,0.005,7.556529215690944e-07
62,5,0.01,3.80546088857292e-05
62,5,0.05,0.08905776408976873
63,5,0.0001,1.1102230246251565e-16
63,5,0.0005,1.036060126580196e-12
63,5,0.001,6.470590729890091e-11
63,5,0.005,8.316342990921655e-07
63,5,0.01,4.1703640501045136e-05
63,5,0.05,0.09449073101979066
64,5,0.0001,1.1102230246251565e-16
64,5,0.0005,1.1427525592466736e-12
64,5,0.001,7.133849067031406e-11
64,5,0.005,9.137531378211605e-07
64,5,0.01,4.5627607774156864e-05
64,5,0.05,0.10009699086051171
65,5,0.0001,1.1102230246251565e-16
65,5,0.0005,1.258437798412615e-12
65,5,0.001,7.852596350943486e-11
65,5,0.005,1.002385809800721e-06
65,5,0.01,4.984154957798914e-05
65,5,0.05,0.10587428913705133
66,5,0.0001,1.1102230246251565e-16
66,5,0.0005,1.3836709555903326e-12
66,5,0.001,8.630463010916856e-11
66,5,0.005,1.0979244442488323e-06
66,5,0.01,5.43610021626062e-05
66,5,0.05,0.11182009194665654
67,5,0.0001,1.1102230246251565e-16
67,5,0.0005,1.5191181645946017e-12
67,5,0.001,9.471246009695733e-11
67,5,0.005,1.2007772658417792e-06
67,5,0.01,5.9202002685165844e-05
67,5,0.05,0.11793159745751292
68,5,0.0001,1.1102230246251565e-16
68,5,0.0005,1.6653345369377348e-12
68,5,0.001,1.0378919945708276e-10
68,5,0.005,1.3113689328880795e-06
68,5,0.01,6.43810924377819e-05
68,5,0.05,0.12420574787309413
69,5,0.0001,1.1102230246251565e-16
69,5,0.0005,1.823208251039432e-12
69,5,0.001,1.1357659257527075e-10
69,5,0.005,1.4301408723937925e-06
69,5,0.01,6.991531977340593e-05
69,5,0.05,0.13063924179129305
70,5,0.0001,1.1102230246251565e-16
70,5,0.0005,1.993294418412006e-12
70,5,0.001,1.241179381494817e-10
70,5,0.005,1.557551614794761e-06
70,5,0.01,7.582224273128269e-05
70,5,0.05,0.13722854689032304
71,5,0.0001,1.1102230246251565e-16
71,5,0.0005,2.1763701951726944e-12
71,5,0.001,1.3545897736833012e-10
71,5,0.005,1.694077125580229e-06
71,5,0.01,8.211993136164608e-05
71,5,0.05,0.14396991287625438
72,5,0.0001,1.1102230246251565e-16
72,5,0.0005,2.373101715136272e-12
72,5,0.001,1.4764689471036263e-10
72,5,0.005,1.8402111363613471e-06
72,5,0.01,8.882696975309745e-05
72,5,0.05,0.1508593846300581
73,5,0.0001,2.220446049250313e-16
73,5,0.0005,2.5845992013273644e-12
73,5,0.001,1.6073131714477995e-10
73,5,0.005,1.9964654727200326e-06
73,5,0.01,9.596245776111179e-05
73,5,0.05,0.15789281549513512
74,5,0.0001,2.220446049250313e-16
74,5,0.0005,2.811417765258284e-12
74,5,0.001,1.747637590199247e-10
74,5,0.005,2.1633703802814708e-06
74,5,0.01,0.0001035460124425569
74,5,0.05,0.1650658806494456
75,5,0.0001,2.220446049250313e-16
75,5,0.0005,3.054556607651193e-12
75,5,0.001,1.897979551301887e-10
75,5,0.005,2.3414748491212833e-06
75,5,0.01,0.00011159776919567044
75,5,0.05,0.17237409050956187
76,5,0.0001,2.220446049250313e-16
76,5,0.0005,3.315014929228255e-12
76,5,0.001,2.0588997173831558e-10
76,5,0.005,2.5313469346199824e-06
76,5,0.01,0.00012013838260871434
76,5,0.05,0.17981280411718004
77,5,0.0001,2.220446049250313e-16
77,5,0.0005,3.5935698861067067e-12
77,5,0.001,2.230978735084932e-10
77,5,0.005,2.7335740768741346e-06
77,5,0.01,0.0001291890270200824
77,5,0.05,0.18737724246182874
78,5,0.0001,2.220446049250313e-16
78,5,0.0005,3.891331701311174e-12
78,5,0.001,2.41482500662471e-10
78,5,0.005,2.9487634173319677e-06
78,5,0.01,0.00013877139679052686
78,5,0.05,0.19506250169670403
79,5,0.0001,2.220446049250313e-16
79,5,0.0005,4.209410597866281e-12
79,5,0.001,2.611066918234428e-10
79,5,0.005,3.1775421118762637e-06
79,5,0.01,0.00014890770629294448
79,5,0.05,0.2028635662077215
80,5,0.0001,3.3306690738754696e-16
80,5,0.0005,4.548805776494191e-12
80,5,0.001,2.8203583912755903e-10
80,5,0.005,3.420557642908051e-06
80,5,0.01,0.00015962068961972165
80,5,0.05,0.21077532149896283
81,5,0.0001,3.3306690738754696e-16
81,5,0.0005,4.910516437917067e-12
81,5,0.001,3.0433799924622917e-10
81,5,0.005,3.6784781264342925e-06
81,5,0.01,0.00017093360001285696
81,5,0.05,0.218792566860754
82,5,0.0001,3.3306690738754696e-16
82,5,0.0005,5.295985872066922e-12
82,5,0.001,3.280835603192145e-10
82,5,0.005,3.951992618156375e-06
82,5,0.01,0.00018287020901841533
82,5,0.05,0.2269100277895677
83,5,0.0001,3.3306690738754696e-16
83,5,0.0005,5.706213279665917e-12
83,5,0.001,3.533457970661402e-10
83,5,0.005,4.241811415339747e-06
83,5,0.01,0.00019545480536997673
83,5,0.05,0.23512236813183496
84,5,0.0001,4.440892098500626e-16
84,5,0.0005,6.1425309283436036e-12
84,5,0.001,3.802005377195883e-10
84,5,0.005,4.548666355796982e-06
84,5,0.01,0.0002087121936035219
84,5,0.05,0.2434242019265499
85,5,0.0001,4.440892098500626e-16
85,5,0.0005,6.606160063427069e-12
85,5,0.001,4.0872638606970213e-10
85,5,0.005,4.873311114428347e-06
85,5,0.01,0.00022266769240719686
85,5,0.05,0.2518101049242498
86,5,0.0001,4.440892098500626e-16
86,5,0.0005,7.098654997150788e-12
86,5,0.001,4.3900483248648925e-10
86,5,0.005,5.216521495210458e-06
86,5,0.01,0.0002373471327113963
86,5,0.05,0.26027462576255234
87,5,0.0001,5.551115123125783e-16
87,5,0.0005,7.621125952539387e-12
87,5,0.001,4.711201428975187e-10
87,5,0.005,5.579095720853466e-06
87,5,0.01,0.0002527768555199428
87,5,0.05,0.26881229678093954
88,5,0.0001,5.551115123125783e-16
88,5,0.0005,8.175349286432265e-12
88,5,0.001,5.05159580832526e-10
88,5,0.005,5.961854719016557e-06
88,5,0.01,0.0002689837094895786
88,5,0.05,0.2774176444598382
89,5,0.0001,5.551115123125783e-16
89,5,0.0005,8.76254624415651e-12
89,5,0.001,5.412135184457156e-10
89,5,0.005,6.365642404193572e-06
89,5,0.01,0.00028599504825854716
89,5,0.05,0.28608519947135524
90,5,0.0001,6.661338147750939e-16
90,5,0.0005,9.38438216024906e-12
90,5,0.001,5.793753254934586e-10
90,5,0.005,6.7913259573781914e-06
90,5,0.01,0.00030383872753170227
90,5,0.05,0.29480950633116265
